Hash,Message,Hashes of parents,Is a merge commit?,List of modified files
a395e2ec6cdc8b4b5f5577d0cc175fde451ec590,"fix bug so canceling debug works in rewrite (#21361)

fixes https://github.com/microsoft/vscode-python/issues/21336",['be829b308fd2334ca999ac41b4f39d3f7abeb2f1'],False,"['debugLauncher.ts', 'types.ts', 'server.ts', 'types.ts', 'pytestExecutionAdapter.ts', 'testExecutionAdapter.ts']"
aef6e37ab7eb96b6a63d3222305f15e15db1c879,"Bump typing-extensions from 4.5.0 to 4.6.3 (#21358)

Bumps [typing-extensions](https://github.com/python/typing_extensions)
from 4.5.0 to 4.6.3.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a
href=""https://github.com/python/typing_extensions/blob/main/CHANGELOG.md"">typing-extensions's
changelog</a>.</em></p>
<blockquote>
<h1>Release 4.6.3 (June 1, 2023)</h1>
<ul>
<li>Fix a regression introduced in v4.6.0 in the implementation of
runtime-checkable protocols. The regression meant
that doing <code>class Foo(X, typing_extensions.Protocol)</code>, where
<code>X</code> was a class that
had <code>abc.ABCMeta</code> as its metaclass, would then cause
subsequent
<code>isinstance(1, X)</code> calls to erroneously raise
<code>TypeError</code>. Patch by
Alex Waygood (backporting the CPython PR
<a
href=""https://redirect.github.com/python/cpython/pull/105152"">python/cpython#105152</a>).</li>
<li>Sync the repository's LICENSE file with that of CPython.
<code>typing_extensions</code> is distributed under the same license as
CPython itself.</li>
<li>Skip a problematic test on Python 3.12.0b1. The test fails on
3.12.0b1 due to
a bug in CPython, which will be fixed in 3.12.0b2. The
<code>typing_extensions</code> test suite now passes on 3.12.0b1.</li>
</ul>
<h1>Release 4.6.2 (May 25, 2023)</h1>
<ul>
<li>Fix use of <code>@deprecated</code> on classes with
<code>__new__</code> but no <code>__init__</code>.
Patch by Jelle Zijlstra.</li>
<li>Fix regression in version 4.6.1 where comparing a generic class
against a
runtime-checkable protocol using <code>isinstance()</code> would cause
<code>AttributeError</code>
to be raised if using Python 3.7.</li>
</ul>
<h1>Release 4.6.1 (May 23, 2023)</h1>
<ul>
<li>Change deprecated <code>@runtime</code> to formal API
<code>@runtime_checkable</code> in the error
message. Patch by Xuehai Pan.</li>
<li>Fix regression in 4.6.0 where attempting to define a
<code>Protocol</code> that was
generic over a <code>ParamSpec</code> or a <code>TypeVarTuple</code>
would cause <code>TypeError</code> to be
raised. Patch by Alex Waygood.</li>
</ul>
<h1>Release 4.6.0 (May 22, 2023)</h1>
<ul>
<li>
<p><code>typing_extensions</code> is now documented at
<a
href=""https://typing-extensions.readthedocs.io/en/latest/"">https://typing-extensions.readthedocs.io/en/latest/</a>.
Patch by Jelle Zijlstra.</p>
</li>
<li>
<p>Add <code>typing_extensions.Buffer</code>, a marker class for buffer
types, as proposed
by PEP 688. Equivalent to <code>collections.abc.Buffer</code> in Python
3.12. Patch by
Jelle Zijlstra.</p>
</li>
<li>
<p>Backport two CPython PRs fixing various issues with
<code>typing.Literal</code>:
<a
href=""https://redirect.github.com/python/cpython/pull/23294"">python/cpython#23294</a>
and
<a
href=""https://redirect.github.com/python/cpython/pull/23383"">python/cpython#23383</a>.
Both CPython PRs were
originally by Yurii Karabas, and both were backported to Python
&gt;=3.9.1, but
no earlier. Patch by Alex Waygood.</p>
<p>A side effect of one of the changes is that equality comparisons of
<code>Literal</code>
objects will now raise a <code>TypeError</code> if one of the
<code>Literal</code> objects being
compared has a mutable parameter. (Using mutable parameters with
<code>Literal</code> is
not supported by PEP 586 or by any major static type checkers.)</p>
</li>
<li>
<p><code>Literal</code> is now reimplemented on all Python versions
&lt;= 3.10.0. The</p>
</li>
</ul>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a
href=""https://github.com/python/typing_extensions/commit/c57333b77603298e2d79fdaf7632e09e40d11f54""><code>c57333b</code></a>
Update version to 4.6.3</li>
<li><a
href=""https://github.com/python/typing_extensions/commit/22c0e70f34e9feffc0c04b8cb213a5d3f4dbbdec""><code>22c0e70</code></a>
Backport CPython PR 105152 (<a
href=""https://redirect.github.com/python/typing_extensions/issues/208"">#208</a>)</li>
<li><a
href=""https://github.com/python/typing_extensions/commit/b8a2ece6c09ed72e962b5b4a2166262c5b3190d2""><code>b8a2ece</code></a>
Third-party tests: cattrs has switched to pdm (<a
href=""https://redirect.github.com/python/typing_extensions/issues/209"">#209</a>)</li>
<li><a
href=""https://github.com/python/typing_extensions/commit/b0be88cdede662b1404e7ba52d6a55d1bf1fefff""><code>b0be88c</code></a>
Add a cron job for testing third-party users of typing_extensions (<a
href=""https://redirect.github.com/python/typing_extensions/issues/206"">#206</a>)</li>
<li><a
href=""https://github.com/python/typing_extensions/commit/32887d3315326a6cfeb7b710f379328345209cec""><code>32887d3</code></a>
Sync LICENSE with CPython (<a
href=""https://redirect.github.com/python/typing_extensions/issues/205"">#205</a>)</li>
<li><a
href=""https://github.com/python/typing_extensions/commit/252a4a4f52d498019774f0cedd21bccaa19d0d65""><code>252a4a4</code></a>
Add more detailed versioning policy (<a
href=""https://redirect.github.com/python/typing_extensions/issues/197"">#197</a>)</li>
<li><a
href=""https://github.com/python/typing_extensions/commit/3c630b92b2a0ef1aa2910a0b7b496e9093f1241b""><code>3c630b9</code></a>
Backport some new protocol tests from CPython (<a
href=""https://redirect.github.com/python/typing_extensions/issues/202"">#202</a>)</li>
<li><a
href=""https://github.com/python/typing_extensions/commit/06f73609ffea80780c9418af24daa624427a837d""><code>06f7360</code></a>
Minor improvements to CI workflows (<a
href=""https://redirect.github.com/python/typing_extensions/issues/201"">#201</a>)</li>
<li><a
href=""https://github.com/python/typing_extensions/commit/5d51455cf9edfa06d629269274b2f128741300b4""><code>5d51455</code></a>
Skip a problematic test on CPython 3.12.0b1 (<a
href=""https://redirect.github.com/python/typing_extensions/issues/200"">#200</a>)</li>
<li><a
href=""https://github.com/python/typing_extensions/commit/e84f909f6a9e8e03ef444a3a3c7e506e8e3b19e4""><code>e84f909</code></a>
Prepare release 4.6.2 (<a
href=""https://redirect.github.com/python/typing_extensions/issues/195"">#195</a>)</li>
<li>Additional commits viewable in <a
href=""https://github.com/python/typing_extensions/compare/4.5.0...4.6.3"">compare
view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility
score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=typing-extensions&package-manager=pip&previous-version=4.5.0&new-version=4.6.3)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't
alter it yourself. You can also trigger a rebase manually by commenting
`@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits
that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after
your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge
and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating
it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop
Dependabot creating any more for this major version (unless you reopen
the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop
Dependabot creating any more for this minor version (unless you reopen
the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop
Dependabot creating any more for this dependency (unless you reopen the
PR or upgrade to it yourself)


</details>

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",['479a577fab41b181638ac7c3c6941541c0b288bd'],False,"['requirements.in', 'requirements.txt']"
85af76cd01e6877a117c97093073d10ccdb04282,"Add function node for parameterized tests pytest (#21368)

fixes https://github.com/microsoft/vscode-python/issues/21340",['aef6e37ab7eb96b6a63d3222305f15e15db1c879'],False,"['expected_discovery_test_output.py', '__init__.py']"
d5500a5b8964a52449bb7de9c79b7d4d8767019f,"fix pytest run script to add cwd to path (#21399)

fixes https://github.com/microsoft/vscode-python/issues/21397. The issue
came from the setup of running a script that then runs pytest which is
different then pytest discovery which runs pytest as a module. The run
script didn't work since the script did not insert the cwd into the path
like what is done when running a module. This change inserts the cwd.",['3e5af447e52f96791aad04181c17bf6207819f0d'],False,['run_pytest_script.py']
a9d5cff5d4075a3e21b98652931d3f112cd3c9bc,"Fix for showing button in merge result editor (#21408)

Closes https://github.com/microsoft/vscode-python/issues/21398",['d5500a5b8964a52449bb7de9c79b7d4d8767019f'],False,['package.json']
cb859ca0900a03a08a5d73ad9d8e01c0f5e9c52f,"Revert: Run in dedicated terminal feature due to regressions (#21418)

For https://github.com/microsoft/vscode-python/issues/21393",['06f7db293f369405f0b1307402ea979fe8dee092'],False,"['package.json', 'package.nls.json', 'constants.ts', 'factory.ts', 'types.ts', 'index.ts', 'codeExecutionManager.ts', 'terminalCodeExecution.ts', 'types.ts', 'factory.unit.test.ts', 'codeExecutionManager.unit.test.ts']"
625b8609bf29d8c20e6e9ebaa63e9163208aa587,"Fix build failure (#21425)

Closes https://github.com/microsoft/vscode-python/issues/21424",['cb859ca0900a03a08a5d73ad9d8e01c0f5e9c52f'],False,['update_package_file.py']
e1c50ae8ff0bf35b8492122e312268513e9189ce,"21249 read launch config in workspace file (#21426)

Closed: https://github.com/microsoft/vscode-python/issues/21249",['f5acb54d8d4b6f612cf44754073d831d960c1a93'],False,"['launchJsonReader.ts', 'launchJsonReader.unit.test.ts']"
88e2ef57fe684473184642f19ce6b673b471979c,"Fix bug that errors on repeat folder name (#21433)

fixes https://github.com/microsoft/vscode-python/issues/21423

fixes so the dictionary that stores the folders created so far in the
plugin architecture is using the folder path as the key instead of
folder name so the key is always unique.",['e1c50ae8ff0bf35b8492122e312268513e9189ce'],False,"['test_nest.py', 'expected_discovery_test_output.py', 'expected_execution_test_output.py', 'test_discovery.py', 'test_execution.py', '__init__.py']"
3dc11d2ec54054343d7daf9373852a467a84f354,"20711 use cwd in debug testing (#21437)

Closed: #20711",['88e2ef57fe684473184642f19ce6b673b471979c'],False,"['debugLauncher.ts', 'testExecutionAdapter.ts', 'debugLauncher.unit.test.ts']"
0f232386375b8012cd2dd838183e0e82e4803076,"Result resolver feature branch (#21457)

fixes https://github.com/microsoft/vscode-python/issues/21394",['1323a6a02dffb53661f795c721e3009448a1b9e1'],False,"['execution.py', 'socketServer.ts', 'resultResolver.ts', 'server.ts', 'types.ts', 'utils.ts', 'controller.ts', 'pytestDiscoveryAdapter.ts', 'pytestExecutionAdapter.ts', 'testDiscoveryAdapter.ts', 'testExecutionAdapter.ts', 'workspaceTestAdapter.ts', 'index.ts', 'pytestDiscoveryAdapter.unit.test.ts', 'pytestExecutionAdapter.unit.test.ts', 'resultResolver.unit.test.ts', 'server.unit.test.ts', 'testDiscoveryAdapter.unit.test.ts', 'testExecutionAdapter.unit.test.ts', 'workspaceTestAdapter.unit.test.ts', 'vscode-mock.ts']"
acd12995eacfd52577a5aedf494e1cd163433476,"Fix error checking python version (#21464)

Closed: https://github.com/microsoft/vscode-python/issues/19482",['0f232386375b8012cd2dd838183e0e82e4803076'],False,['factory.ts']
2e936ef93b686fc7d1d7054fd1707798a0037606,"Adopt lifecycle managed by parent (#21467)

closed: https://github.com/microsoft/vscode-python/issues/20376",['acd12995eacfd52577a5aedf494e1cd163433476'],False,"['types.ts', 'childProcessAttachService.ts', 'childProcessAttachService.unit.test.ts']"
55cd2e041efee42ace3460fb6b2533d299b171ff,"add test for import pytest error (#21472)

fixes https://github.com/microsoft/vscode-python/issues/21470",['2e936ef93b686fc7d1d7054fd1707798a0037606'],False,"['error_pytest_import.txt', 'test_discovery.py', '__init__.py']"
8c86417c55ff4317c9173d34600f4fc8885c58b2,"Add dynamic result (#21466)

fixes, https://github.com/microsoft/vscode-python/issues/21148 and
https://github.com/microsoft/vscode-python/issues/21149",['55cd2e041efee42ace3460fb6b2533d299b171ff'],False,"['helpers.py', 'test_discovery.py', 'test_execution.py', 'test_execution.py', 'discovery.py', 'execution.py', '__init__.py', 'resultResolver.ts', 'types.ts', 'pytestDiscoveryAdapter.ts', 'pytestExecutionAdapter.ts', 'testDiscoveryAdapter.ts', 'testExecutionAdapter.ts', 'resultResolver.unit.test.ts']"
c1ff6c3ceda1b06d5471837d1d9d74a2d1a52e9e,"add to payload to allow error parsing on TS (#21483)

partial fix for https://github.com/microsoft/vscode-python/issues/21476,
make sure error display correctly.


two part fix:
fix ""errors"" to ""error"" in unittest payload to align with naming
everywhere else
add ""result"" and ""test"" to payload in run and discovery respectively
even on error to havae resultResolver handle correctly.",['8c86417c55ff4317c9173d34600f4fc8885c58b2'],False,"['test_discovery.py', 'test_execution.py', 'discovery.py', 'execution.py', 'utils.py']"
9c0af357e6e402742a764531d444f040ba4b9f97,"Let pylance use SharedArrayBuffer cancellation in the browser (#21482)

Dirk implemented a new cancellation method for the browser in the LSP
library. About 6 months ago.

We use this in the browser to provide cancellation.

Since we moved creation of the pylance language client to Python, this
is picking up the LSP library currently in the Python extension and it
was before this change by Dirk.

This change moves the LSP library up to the latest.",['c1ff6c3ceda1b06d5471837d1d9d74a2d1a52e9e'],False,"['package-lock.json', 'package.json', 'lspInteractiveWindowMiddlewareAddon.ts']"
